"Date","Location","Variable","Value"
2022-02-23 08:15:00,"WA5","Dis.Oxygen.Sat (%)","102.4"
2022-02-23 08:15:00,"WA5","pH.25DegC (pH)","8.2"
2022-02-23 08:15:00,"WA5","NO3.NO2.as.N (ppb)","14"
2022-02-23 08:15:00,"WA5","P..Tot. (ppb)","7"
2022-02-23 08:15:00,"WA5","Tot.Coliforms (MPN/100ml)","1203"
2022-02-23 08:15:00,"WA5","E.Coli (MPN/100ml)","29"
2022-03-23 08:15:00,"WA5","Water.Temp (°C)","15.3"
2022-03-23 08:15:00,"WA5","Turbidity..Form.Neph. (FNU)","13.3"
2022-03-23 08:15:00,"WA5","Dis.Oxygen.Sat (%)","99.2"
2022-03-23 08:15:00,"WA5","pH.25DegC (pH)","8.1"
2022-03-23 08:15:00,"WA5","NO3.NO2.as.N (ppb)","13"
2022-03-23 08:15:00,"WA5","P..Tot. (ppb)","15"
2022-03-23 08:15:00,"WA5","Tot.Coliforms (MPN/100ml)","2419"
2022-03-23 08:15:00,"WA5","E.Coli (MPN/100ml)","157"
2022-04-20 09:15:00,"WA5","Water.Temp (°C)","13.2"
2022-04-20 09:15:00,"WA5","Turbidity..Form.Neph. (FNU)","1.2"
2022-04-20 09:15:00,"WA5","Dis.Oxygen.Sat (%)","103"
2022-04-20 09:15:00,"WA5","pH.25DegC (pH)","8.3"
2022-04-20 09:15:00,"WA5","NO3.NO2.as.N (ppb)","5"
2022-04-20 09:15:00,"WA5","P..Tot. (ppb)","5"
2022-04-20 09:15:00,"WA5","Tot.Coliforms (MPN/100ml)","276"
2022-04-20 09:15:00,"WA5","E.Coli (MPN/100ml)","16"
2022-05-18 09:15:00,"WA5","Water.Temp (°C)","12.1"
2022-05-18 09:15:00,"WA5","Turbidity..Form.Neph. (FNU)","373"
2022-05-18 09:15:00,"WA5","Dis.Oxygen.Sat (%)","99.5"
2022-05-18 09:15:00,"WA5","pH.25DegC (pH)","8.2"
2022-05-18 09:15:00,"WA5","NO3.NO2.as.N (ppb)","181"
2022-05-18 09:15:00,"WA5","P..Tot. (ppb)","753"
2022-05-18 09:15:00,"WA5","Tot.Coliforms (MPN/100ml)","24192"
2022-05-18 09:15:00,"WA5","E.Coli (MPN/100ml)","4352"
2022-06-22 09:15:00,"WA5","Water.Temp (°C)","6.89999999999998"
2022-06-22 09:15:00,"WA5","Turbidity..Form.Neph. (FNU)","21.8"
2022-06-22 09:15:00,"WA5","Dis.Oxygen.Sat (%)","98.8"
2022-06-22 09:15:00,"WA5","pH.25DegC (pH)","8.1"
2022-06-22 09:15:00,"WA5","NO3.NO2.as.N (ppb)","266"
2022-06-22 09:15:00,"WA5","P..Tot. (ppb)","38"
2022-06-22 09:15:00,"WA5","Tot.Coliforms (MPN/100ml)","1300"
2022-06-22 09:15:00,"WA5","E.Coli (MPN/100ml)","76"
2022-07-20 09:15:00,"WA5","Water.Temp (°C)","7.30000000000001"
2022-07-20 09:15:00,"WA5","Turbidity..Form.Neph. (FNU)","10.7"
2022-07-20 09:15:00,"WA5","Dis.Oxygen.Sat (%)","99.6"
2022-07-20 09:15:00,"WA5","pH.25DegC (pH)","8"
2022-07-20 09:15:00,"WA5","NO3.NO2.as.N (ppb)","161"
2022-07-20 09:15:00,"WA5","P..Tot. (ppb)","6"
2022-07-20 09:15:00,"WA5","Tot.Coliforms (MPN/100ml)","435"
2022-07-20 09:15:00,"WA5","E.Coli (MPN/100ml)","48"
2022-09-21 10:00:00,"WA5","Water.Temp (°C)","10.4"
2022-09-21 10:00:00,"WA5","Turbidity..Form.Neph. (FNU)","73.6"
2022-09-21 10:00:00,"WA5","Dis.Oxygen.Sat (%)","100"
2022-09-21 10:00:00,"WA5","pH.25DegC (pH)","8.1"
2022-09-21 10:00:00,"WA5","NO3.NO2.as.N (ppb)","114"
2022-09-21 10:00:00,"WA5","P..Tot. (ppb)","79"
2022-09-21 10:00:00,"WA5","Tot.Coliforms (MPN/100ml)","2419"
2022-09-21 10:00:00,"WA5","E.Coli (MPN/100ml)","1733"
2022-10-19 09:15:00,"WA5","Water.Temp (°C)","11.4"
2022-10-19 09:15:00,"WA5","Turbidity..Form.Neph. (FNU)","3.8"
2022-10-19 09:15:00,"WA5","Dis.Oxygen.Sat (%)","100.6"
2022-10-19 09:15:00,"WA5","pH.25DegC (pH)","8.2"
2022-10-19 09:15:00,"WA5","NO3.NO2.as.N (ppb)","97"
2022-10-19 09:15:00,"WA5","P..Tot. (ppb)","24"
2022-10-19 09:15:00,"WA5","Tot.Coliforms (MPN/100ml)","855"
2022-10-19 09:15:00,"WA5","E.Coli (MPN/100ml)","265"
2022-11-23 09:15:00,"WA5","Water.Temp (°C)","13.3"
2022-11-23 09:15:00,"WA5","Turbidity..Form.Neph. (FNU)","245"
2022-11-23 09:15:00,"WA5","Dis.Oxygen.Sat (%)","99.2"
2022-11-23 09:15:00,"WA5","pH.25DegC (pH)","8.3"
2022-11-23 09:15:00,"WA5","NO3.NO2.as.N (ppb)","60"
2022-11-23 09:15:00,"WA5","P..Tot. (ppb)","555"
2022-11-23 09:15:00,"WA5","Tot.Coliforms (MPN/100ml)","17329"
2022-11-23 09:15:00,"WA5","E.Coli (MPN/100ml)","6131"
2022-12-14 11:15:00,"WA5","Water.Temp (°C)","15.2"
2022-12-14 11:15:00,"WA5","Turbidity..Form.Neph. (FNU)",NA
2022-12-14 11:15:00,"WA5","Dis.Oxygen.Sat (%)","100.5"
2022-12-14 11:15:00,"WA5","pH.25DegC (pH)",NA
2022-12-14 11:15:00,"WA5","NO3.NO2.as.N (ppb)",NA
2022-12-14 11:15:00,"WA5","P..Tot. (ppb)",NA
2022-12-14 11:15:00,"WA5","Tot.Coliforms (MPN/100ml)",NA
2022-12-14 11:15:00,"WA5","E.Coli (MPN/100ml)",NA
2023-01-18 09:15:00,"WA5","Water.Temp (°C)","15"
2023-01-18 09:15:00,"WA5","Turbidity..Form.Neph. (FNU)","35.1"
2023-01-18 09:15:00,"WA5","Dis.Oxygen.Sat (%)","100.6"
2023-01-18 09:15:00,"WA5","pH.25DegC (pH)","8.1"
2023-01-18 09:15:00,"WA5","NO3.NO2.as.N (ppb)","61"
2023-01-18 09:15:00,"WA5","P..Tot. (ppb)","60"
2023-01-18 09:15:00,"WA5","Tot.Coliforms (MPN/100ml)","2419"
2023-01-18 09:15:00,"WA5","E.Coli (MPN/100ml)","1986"
2023-02-22 09:15:00,"WA5","Water.Temp (°C)","16.2"
2023-02-22 09:15:00,"WA5","Turbidity..Form.Neph. (FNU)","64.6"
2023-02-22 09:15:00,"WA5","Dis.Oxygen.Sat (%)","99.3"
2023-02-22 09:15:00,"WA5","pH.25DegC (pH)","8.1"
2023-02-22 09:15:00,"WA5","NO3.NO2.as.N (ppb)","114"
2023-02-22 09:15:00,"WA5","P..Tot. (ppb)","78"
2023-02-22 09:15:00,"WA5","Tot.Coliforms (MPN/100ml)","2419"
2023-02-22 09:15:00,"WA5","E.Coli (MPN/100ml)","135"
2023-03-22 09:15:00,"WA5","Water.Temp (°C)","12.3"
2023-03-22 09:15:00,"WA5","Turbidity..Form.Neph. (FNU)","167"
2023-03-22 09:15:00,"WA5","Dis.Oxygen.Sat (%)","99.3"
2023-03-22 09:15:00,"WA5","pH.25DegC (pH)","7.9"
2023-03-22 09:15:00,"WA5","NO3.NO2.as.N (ppb)","89"
2023-03-22 09:15:00,"WA5","P..Tot. (ppb)","325"
2023-03-22 09:15:00,"WA5","Tot.Coliforms (MPN/100ml)","2419"
2023-03-22 09:15:00,"WA5","E.Coli (MPN/100ml)","15531"
2023-05-17 10:15:00,"WA5","Water.Temp (°C)","8.30000000000001"
2023-05-17 10:15:00,"WA5","Turbidity..Form.Neph. (FNU)","34.1"
2023-05-17 10:15:00,"WA5","Dis.Oxygen.Sat (%)","99.8"
2023-05-17 10:15:00,"WA5","pH.25DegC (pH)","8"
2023-05-17 10:15:00,"WA5","NO3.NO2.as.N (ppb)","78"
2023-05-17 10:15:00,"WA5","P..Tot. (ppb)","67"
2023-05-17 10:15:00,"WA5","Tot.Coliforms (MPN/100ml)","2419"
2023-05-17 10:15:00,"WA5","E.Coli (MPN/100ml)","166"
2023-07-19 09:41:00,"WA5","Water.Temp (°C)","8.19999999999999"
2023-07-19 09:41:00,"WA5","Turbidity..Form.Neph. (FNU)","80.4"
2023-07-19 09:41:00,"WA5","Dis.Oxygen.Sat (%)","99.7"
2023-07-19 09:41:00,"WA5","pH.25DegC (pH)","7.9"
2023-07-19 09:41:00,"WA5","NO3.NO2.as.N (ppb)","215"
2023-07-19 09:41:00,"WA5","P..Tot. (ppb)","95"
2023-07-19 09:41:00,"WA5","Tot.Coliforms (MPN/100ml)","770"
2023-07-19 09:41:00,"WA5","E.Coli (MPN/100ml)","69"
2023-08-23 09:42:00,"WA5","Water.Temp (°C)","5.39999999999998"
2023-08-23 09:42:00,"WA5","Turbidity..Form.Neph. (FNU)","30.5"
2023-08-23 09:42:00,"WA5","Dis.Oxygen.Sat (%)","100.1"
2023-08-23 09:42:00,"WA5","pH.25DegC (pH)","7.9"
2023-08-23 09:42:00,"WA5","NO3.NO2.as.N (ppb)","163"
2023-08-23 09:42:00,"WA5","P..Tot. (ppb)","42"
2023-08-23 09:42:00,"WA5","Tot.Coliforms (MPN/100ml)","816"
2023-08-23 09:42:00,"WA5","E.Coli (MPN/100ml)","24"
2023-09-20 09:47:00,"WA5","Water.Temp (°C)","10.2"
2023-09-20 09:47:00,"WA5","Turbidity..Form.Neph. (FNU)","1.3"
2023-09-20 09:47:00,"WA5","Dis.Oxygen.Sat (%)","105.8"
2023-09-20 09:47:00,"WA5","pH.25DegC (pH)","8.4"
2023-09-20 09:47:00,"WA5","NO3.NO2.as.N (ppb)","63"
2023-09-20 09:47:00,"WA5","P..Tot. (ppb)","11"
2023-09-20 09:47:00,"WA5","Tot.Coliforms (MPN/100ml)","687"
2023-09-20 09:47:00,"WA5","E.Coli (MPN/100ml)","23"
2023-10-18 08:15:00,"WA5","Water.Temp (°C)","11.8"
2023-10-18 08:15:00,"WA5","Turbidity..Form.Neph. (FNU)","1620"
2023-10-18 08:15:00,"WA5","Dis.Oxygen.Sat (%)","102.2"
2023-10-18 08:15:00,"WA5","pH.25DegC (pH)","8"
2023-10-18 08:15:00,"WA5","NO3.NO2.as.N (ppb)","150"
2023-10-18 08:15:00,"WA5","P..Tot. (ppb)","2070"
2023-10-18 08:15:00,"WA5","Tot.Coliforms (MPN/100ml)","24192"
2023-10-18 08:15:00,"WA5","E.Coli (MPN/100ml)","24192"
2023-11-22 09:32:00,"WA5","Water.Temp (°C)","14"
2023-11-22 09:32:00,"WA5","Turbidity..Form.Neph. (FNU)","74.6"
2023-11-22 09:32:00,"WA5","Dis.Oxygen.Sat (%)","101"
2023-11-22 09:32:00,"WA5","pH.25DegC (pH)","7.9"
2023-11-22 09:32:00,"WA5","NO3.NO2.as.N (ppb)","43"
2023-11-22 09:32:00,"WA5","P..Tot. (ppb)","67"
2023-11-22 09:32:00,"WA5","Tot.Coliforms (MPN/100ml)","1300"
2023-11-22 09:32:00,"WA5","E.Coli (MPN/100ml)","105"
2023-12-12 09:34:00,"WA5","Water.Temp (°C)","15.1"
2023-12-12 09:34:00,"WA5","Turbidity..Form.Neph. (FNU)","3.1"
2023-12-12 09:34:00,"WA5","Dis.Oxygen.Sat (%)","99.3"
2023-12-12 09:34:00,"WA5","pH.25DegC (pH)","8.1"
2023-12-12 09:34:00,"WA5","NO3.NO2.as.N (ppb)","6"
2023-12-12 09:34:00,"WA5","P..Tot. (ppb)","5"
2023-12-12 09:34:00,"WA5","Tot.Coliforms (MPN/100ml)","344"
2023-12-12 09:34:00,"WA5","E.Coli (MPN/100ml)","37"
2019-01-09 12:15:00,"WA7","Water.Temp (°C)","23.4"
2019-01-09 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.8"
2019-01-09 12:15:00,"WA7","Dis.Oxygen.Sat (%)","144.2"
2019-01-09 12:15:00,"WA7","pH.25DegC (pH)","8.8"
2019-01-09 12:15:00,"WA7","NO3.NO2.as.N (ppb)","18"
2019-01-09 12:15:00,"WA7","P..Tot. (ppb)","10"
2019-01-09 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1414"
2019-01-09 12:15:00,"WA7","E.Coli (MPN/100ml)","21"
2019-02-12 12:15:00,"WA7","Water.Temp (°C)","21.1"
2019-02-12 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","0.98"
2019-02-12 12:15:00,"WA7","Dis.Oxygen.Sat (%)","104.7"
2019-02-12 12:15:00,"WA7","pH.25DegC (pH)","8.2"
2019-02-12 12:15:00,"WA7","NO3.NO2.as.N (ppb)","2"
2019-02-12 12:15:00,"WA7","P..Tot. (ppb)","12"
2019-02-12 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1986"
2019-02-12 12:15:00,"WA7","E.Coli (MPN/100ml)","23"
2019-03-06 12:15:00,"WA7","Water.Temp (°C)","19.2"
2019-03-06 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.2"
2019-03-06 12:15:00,"WA7","Dis.Oxygen.Sat (%)","111.7"
2019-03-06 12:15:00,"WA7","pH.25DegC (pH)","8.2"
2019-03-06 12:15:00,"WA7","NO3.NO2.as.N (ppb)","78"
2019-03-06 12:15:00,"WA7","P..Tot. (ppb)","16"
2019-03-06 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1300"
2019-03-06 12:15:00,"WA7","E.Coli (MPN/100ml)","114"
2019-04-02 12:15:00,"WA7","Water.Temp (°C)","17"
2019-04-02 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.3"
2019-04-02 12:15:00,"WA7","Dis.Oxygen.Sat (%)","100.8"
2019-04-02 12:15:00,"WA7","pH.25DegC (pH)","8.1"
2019-04-02 12:15:00,"WA7","NO3.NO2.as.N (ppb)","1"
2019-04-02 12:15:00,"WA7","P..Tot. (ppb)","19"
2019-04-02 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)",NA
2019-04-02 12:15:00,"WA7","E.Coli (MPN/100ml)",NA
2019-05-08 12:15:00,"WA7","Water.Temp (°C)","11.9"
2019-05-08 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","0.95"
2019-05-08 12:15:00,"WA7","Dis.Oxygen.Sat (%)","120.9"
2019-05-08 12:15:00,"WA7","pH.25DegC (pH)","8.3"
2019-05-08 12:15:00,"WA7","NO3.NO2.as.N (ppb)","9"
2019-05-08 12:15:00,"WA7","P..Tot. (ppb)","11"
2019-05-08 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","206"
2019-05-08 12:15:00,"WA7","E.Coli (MPN/100ml)","35"
2019-06-05 12:15:00,"WA7","Water.Temp (°C)","9.5"
2019-06-05 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","2.7"
2019-06-05 12:15:00,"WA7","Dis.Oxygen.Sat (%)","102.5"
2019-06-05 12:15:00,"WA7","pH.25DegC (pH)","8.2"
2019-06-05 12:15:00,"WA7","NO3.NO2.as.N (ppb)","389"
2019-06-05 12:15:00,"WA7","P..Tot. (ppb)","21"
2019-06-05 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","488"
2019-06-05 12:15:00,"WA7","E.Coli (MPN/100ml)","74"
2019-07-02 12:15:00,"WA7","Water.Temp (°C)","6.69999999999999"
2019-07-02 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","3.4"
2019-07-02 12:15:00,"WA7","Dis.Oxygen.Sat (%)","99.8"
2019-07-02 12:15:00,"WA7","pH.25DegC (pH)","8.9"
2019-07-02 12:15:00,"WA7","NO3.NO2.as.N (ppb)","649"
2019-07-02 12:15:00,"WA7","P..Tot. (ppb)","32"
2019-07-02 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","727"
2019-07-02 12:15:00,"WA7","E.Coli (MPN/100ml)","40"
2019-08-06 12:15:00,"WA7","Water.Temp (°C)","7.10000000000002"
2019-08-06 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","9.9"
2019-08-06 12:15:00,"WA7","Dis.Oxygen.Sat (%)","100.7"
2019-08-06 12:15:00,"WA7","pH.25DegC (pH)","8.4"
2019-08-06 12:15:00,"WA7","NO3.NO2.as.N (ppb)","478"
2019-08-06 12:15:00,"WA7","P..Tot. (ppb)","46"
2019-08-06 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","980"
2019-08-06 12:15:00,"WA7","E.Coli (MPN/100ml)","138"
2019-09-03 12:15:00,"WA7","Water.Temp (°C)","10.8"
2019-09-03 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.9"
2019-09-03 12:15:00,"WA7","Dis.Oxygen.Sat (%)","110.6"
2019-09-03 12:15:00,"WA7","pH.25DegC (pH)","8.2"
2019-09-03 12:15:00,"WA7","NO3.NO2.as.N (ppb)","487"
2019-09-03 12:15:00,"WA7","P..Tot. (ppb)","21"
2019-09-03 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","387"
2019-09-03 12:15:00,"WA7","E.Coli (MPN/100ml)","39"
2019-10-02 12:20:00,"WA7","Water.Temp (°C)","10.8"
2019-10-02 12:20:00,"WA7","Turbidity..Form.Neph. (FNU)","5.5"
2019-10-02 12:20:00,"WA7","Dis.Oxygen.Sat (%)","107.8"
2019-10-02 12:20:00,"WA7","pH.25DegC (pH)","8.3"
2019-10-02 12:20:00,"WA7","NO3.NO2.as.N (ppb)","350"
2019-10-02 12:20:00,"WA7","P..Tot. (ppb)","28"
2019-10-02 12:20:00,"WA7","Tot.Coliforms (MPN/100ml)","1553"
2019-10-02 12:20:00,"WA7","E.Coli (MPN/100ml)","308"
2019-11-05 12:10:00,"WA7","Water.Temp (°C)","18.7"
2019-11-05 12:10:00,"WA7","Turbidity..Form.Neph. (FNU)","1.5"
2019-11-05 12:10:00,"WA7","Dis.Oxygen.Sat (%)","117.1"
2019-11-05 12:10:00,"WA7","pH.25DegC (pH)","8.4"
2019-11-05 12:10:00,"WA7","NO3.NO2.as.N (ppb)","481"
2019-11-05 12:10:00,"WA7","P..Tot. (ppb)","26"
2019-11-05 12:10:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2019-11-05 12:10:00,"WA7","E.Coli (MPN/100ml)","50"
2019-12-04 12:15:00,"WA7","Water.Temp (°C)","18.1"
2019-12-04 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.3"
2019-12-04 12:15:00,"WA7","Dis.Oxygen.Sat (%)","113.6"
2019-12-04 12:15:00,"WA7","pH.25DegC (pH)","8.3"
2019-12-04 12:15:00,"WA7","NO3.NO2.as.N (ppb)","46"
2019-12-04 12:15:00,"WA7","P..Tot. (ppb)","18"
2019-12-04 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1733"
2019-12-04 12:15:00,"WA7","E.Coli (MPN/100ml)","82"
2020-01-14 12:15:00,"WA7","Water.Temp (°C)","18.2"
2020-01-14 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.2"
2020-01-14 12:15:00,"WA7","Dis.Oxygen.Sat (%)","109.5"
2020-01-14 12:15:00,"WA7","pH.25DegC (pH)","8.3"
2020-01-14 12:15:00,"WA7","NO3.NO2.as.N (ppb)","6"
2020-01-14 12:15:00,"WA7","P..Tot. (ppb)","21"
2020-01-14 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1986"
2020-01-14 12:15:00,"WA7","E.Coli (MPN/100ml)","173"
2020-02-11 12:20:00,"WA7","Water.Temp (°C)","20.2"
2020-02-11 12:20:00,"WA7","Turbidity..Form.Neph. (FNU)","0.7"
2020-02-11 12:20:00,"WA7","Dis.Oxygen.Sat (%)","114.8"
2020-02-11 12:20:00,"WA7","pH.25DegC (pH)","8.5"
2020-02-11 12:20:00,"WA7","NO3.NO2.as.N (ppb)","3"
2020-02-11 12:20:00,"WA7","P..Tot. (ppb)","15"
2020-02-11 12:20:00,"WA7","Tot.Coliforms (MPN/100ml)","1553"
2020-02-11 12:20:00,"WA7","E.Coli (MPN/100ml)","88"
2020-03-03 12:15:00,"WA7","Water.Temp (°C)","21.3"
2020-03-03 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","0.53"
2020-03-03 12:15:00,"WA7","Dis.Oxygen.Sat (%)","124.4"
2020-03-03 12:15:00,"WA7","pH.25DegC (pH)","8.4"
2020-03-03 12:15:00,"WA7","NO3.NO2.as.N (ppb)","2"
2020-03-03 12:15:00,"WA7","P..Tot. (ppb)","13"
2020-03-03 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1553"
2020-03-03 12:15:00,"WA7","E.Coli (MPN/100ml)","38"
2020-05-06 12:15:00,"WA7","Water.Temp (°C)","11.2"
2020-05-06 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","11.4"
2020-05-06 12:15:00,"WA7","Dis.Oxygen.Sat (%)","100"
2020-05-06 12:15:00,"WA7","pH.25DegC (pH)","8.2"
2020-05-06 12:15:00,"WA7","NO3.NO2.as.N (ppb)","199"
2020-05-06 12:15:00,"WA7","P..Tot. (ppb)","38"
2020-05-06 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2020-05-06 12:15:00,"WA7","E.Coli (MPN/100ml)","437"
2020-06-03 12:15:00,"WA7","Water.Temp (°C)","10.8"
2020-06-03 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","28.2"
2020-06-03 12:15:00,"WA7","Dis.Oxygen.Sat (%)","95.3"
2020-06-03 12:15:00,"WA7","pH.25DegC (pH)","8.1"
2020-06-03 12:15:00,"WA7","NO3.NO2.as.N (ppb)","917"
2020-06-03 12:15:00,"WA7","P..Tot. (ppb)","92"
2020-06-03 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2020-06-03 12:15:00,"WA7","E.Coli (MPN/100ml)","980"
2020-07-07 12:15:00,"WA7","Water.Temp (°C)","9.10000000000002"
2020-07-07 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","7.2"
2020-07-07 12:15:00,"WA7","Dis.Oxygen.Sat (%)","98.2"
2020-07-07 12:15:00,"WA7","pH.25DegC (pH)","7.9"
2020-07-07 12:15:00,"WA7","NO3.NO2.as.N (ppb)","904"
2020-07-07 12:15:00,"WA7","P..Tot. (ppb)","35"
2020-07-07 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1986"
2020-07-07 12:15:00,"WA7","E.Coli (MPN/100ml)","60"
2020-08-12 12:15:00,"WA7","Water.Temp (°C)","9.30000000000001"
2020-08-12 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","2.9"
2020-08-12 12:15:00,"WA7","Dis.Oxygen.Sat (%)","104.4"
2020-08-12 12:15:00,"WA7","pH.25DegC (pH)","8.2"
2020-08-12 12:15:00,"WA7","NO3.NO2.as.N (ppb)","742"
2020-08-12 12:15:00,"WA7","P..Tot. (ppb)","24"
2020-08-12 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","365"
2020-08-12 12:15:00,"WA7","E.Coli (MPN/100ml)","25"
2020-09-02 12:10:00,"WA7","Water.Temp (°C)","10.5"
2020-09-02 12:10:00,"WA7","Turbidity..Form.Neph. (FNU)","13.4"
2020-09-02 12:10:00,"WA7","Dis.Oxygen.Sat (%)","104.7"
2020-09-02 12:10:00,"WA7","pH.25DegC (pH)","8.3"
2020-09-02 12:10:00,"WA7","NO3.NO2.as.N (ppb)","410"
2020-09-02 12:10:00,"WA7","P..Tot. (ppb)","32"
2020-09-02 12:10:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2020-09-02 12:10:00,"WA7","E.Coli (MPN/100ml)","111"
2020-10-06 12:15:00,"WA7","Water.Temp (°C)","14.6"
2020-10-06 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","5"
2020-10-06 12:15:00,"WA7","Dis.Oxygen.Sat (%)","106.1"
2020-10-06 12:15:00,"WA7","pH.25DegC (pH)","8.3"
2020-10-06 12:15:00,"WA7","NO3.NO2.as.N (ppb)","655"
2020-10-06 12:15:00,"WA7","P..Tot. (ppb)","31"
2020-10-06 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2020-10-06 12:15:00,"WA7","E.Coli (MPN/100ml)","488"
2020-11-03 11:15:00,"WA7","Water.Temp (°C)","16"
2020-11-03 11:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.1"
2020-11-03 11:15:00,"WA7","Dis.Oxygen.Sat (%)","135.4"
2020-11-03 11:15:00,"WA7","pH.25DegC (pH)","8.7"
2020-11-03 11:15:00,"WA7","NO3.NO2.as.N (ppb)","97"
2020-11-03 11:15:00,"WA7","P..Tot. (ppb)","15"
2020-11-03 11:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1986"
2020-11-03 11:15:00,"WA7","E.Coli (MPN/100ml)","122"
2020-12-02 12:15:00,"WA7","Water.Temp (°C)","13.8"
2020-12-02 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","33.8"
2020-12-02 12:15:00,"WA7","Dis.Oxygen.Sat (%)","99.6"
2020-12-02 12:15:00,"WA7","pH.25DegC (pH)","8"
2020-12-02 12:15:00,"WA7","NO3.NO2.as.N (ppb)","447"
2020-12-02 12:15:00,"WA7","P..Tot. (ppb)","90"
2020-12-02 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2020-12-02 12:15:00,"WA7","E.Coli (MPN/100ml)","2419"
2021-01-12 12:15:00,"WA7","Water.Temp (°C)","20.6"
2021-01-12 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.5"
2021-01-12 12:15:00,"WA7","Dis.Oxygen.Sat (%)","117.2"
2021-01-12 12:15:00,"WA7","pH.25DegC (pH)","8.4"
2021-01-12 12:15:00,"WA7","NO3.NO2.as.N (ppb)","131"
2021-01-12 12:15:00,"WA7","P..Tot. (ppb)","23"
2021-01-12 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","2419"
2021-01-12 12:15:00,"WA7","E.Coli (MPN/100ml)","127"
2021-02-02 12:15:00,"WA7","Water.Temp (°C)","20.1"
2021-02-02 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.5"
2021-02-02 12:15:00,"WA7","Dis.Oxygen.Sat (%)","109.3"
2021-02-02 12:15:00,"WA7","pH.25DegC (pH)","8.4"
2021-02-02 12:15:00,"WA7","NO3.NO2.as.N (ppb)","5"
2021-02-02 12:15:00,"WA7","P..Tot. (ppb)","23"
2021-02-02 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","613"
2021-02-02 12:15:00,"WA7","E.Coli (MPN/100ml)","79"
2021-03-02 12:15:00,"WA7","Water.Temp (°C)","20.4"
2021-03-02 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.4"
2021-03-02 12:15:00,"WA7","Dis.Oxygen.Sat (%)","107.7"
2021-03-02 12:15:00,"WA7","pH.25DegC (pH)","8.4"
2021-03-02 12:15:00,"WA7","NO3.NO2.as.N (ppb)","3"
2021-03-02 12:15:00,"WA7","P..Tot. (ppb)","37"
2021-03-02 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","1203"
2021-03-02 12:15:00,"WA7","E.Coli (MPN/100ml)","59"
2021-04-07 12:15:00,"WA7","Water.Temp (°C)","15.3"
2021-04-07 12:15:00,"WA7","Turbidity..Form.Neph. (FNU)","1.8"
2021-04-07 12:15:00,"WA7","Dis.Oxygen.Sat (%)","101.3"
2021-04-07 12:15:00,"WA7","pH.25DegC (pH)","8.4"
2021-04-07 12:15:00,"WA7","NO3.NO2.as.N (ppb)","1"
2021-04-07 12:15:00,"WA7","P..Tot. (ppb)","20"
2021-04-07 12:15:00,"WA7","Tot.Coliforms (MPN/100ml)","548"
2021-04-07 12:15:00,"WA7","E.Coli (MPN/100ml)","65"
